seq_num,folder,frame_num,crop_index,arrival_timestamp,interarrival_delay
39639,MVI_39761,39,3,1782347579.7607346,0.04002046585083008
39640,MVI_39781,13,0,1782347579.8007917,0.04005718231201172
39641,MVI_39771,14,7,1782347579.8405528,0.03976106643676758
39642,MVI_39771,34,6,1782347579.8807,0.04014730453491211
39643,MVI_39761,34,2,1782347579.920781,0.04008078575134277
39644,MVI_39771,34,0,1782347579.961136,0.04035520553588867
39645,MVI_39771,24,1,1782347580.0006115,0.039475440979003906
39646,MVI_39771,7,0,1782347580.0408897,0.04027819633483887
39647,MVI_39781,32,1,1782347580.0813787,0.04048895835876465
39648,MVI_39771,43,0,1782347580.1210022,0.03962349891662598
39649,MVI_39781,2,1,1782347580.1606686,0.03966641426086426
39650,MVI_39761,2,2,1782347580.2006266,0.03995800018310547
39651,MVI_39771,18,1,1782347580.2408988,0.04027223587036133
39652,MVI_39761,17,4,1782347580.280991,0.04009222984313965
39653,MVI_39781,35,1,1782347580.3206298,0.03963875770568848
39654,MVI_39761,47,1,1782347580.3608947,0.04026484489440918
39655,MVI_39771,23,4,1782347580.4008949,0.040000200271606445
39656,MVI_39771,2,4,1782347580.4404583,0.03956341743469238
39657,MVI_39761,29,4,1782347580.4806836,0.04022526741027832
39658,MVI_39771,35,2,1782347580.5206857,0.04000210762023926
39659,MVI_39771,11,0,1782347580.5606508,0.039965152740478516
39660,MVI_39761,16,5,1782347580.6007798,0.04012894630432129
39661,MVI_39761,13,3,1782347580.6407244,0.03994464874267578
39662,MVI_39781,5,1,1782347580.680774,0.04004955291748047
39663,MVI_39771,22,4,1782347580.7205017,0.03972768783569336
39664,MVI_39761,46,5,1782347580.760673,0.04017138481140137
39665,MVI_39771,12,7,1782347580.8005424,0.03986930847167969
39666,MVI_39761,45,0,1782347580.840708,0.04016566276550293
39667,MVI_39761,37,3,1782347580.8807402,0.040032148361206055
39668,MVI_39771,22,0,1782347580.9206934,0.03995323181152344
39669,MVI_39761,41,0,1782347580.9616697,0.04097628593444824
39670,MVI_39771,33,0,1782347581.0008116,0.03914189338684082
39671,MVI_39761,11,3,1782347581.0405476,0.039736032485961914
39672,MVI_39771,31,1,1782347581.0815852,0.041037559509277344
39673,MVI_39761,7,1,1782347581.120713,0.03912782669067383
39674,MVI_39781,6,1,1782347581.1606638,0.03995084762573242
39675,MVI_39771,14,1,1782347581.2008631,0.04019927978515625
39676,MVI_39761,34,1,1782347581.2408702,0.04000711441040039
39677,MVI_39761,40,1,1782347581.2807188,0.03984856605529785
39678,MVI_39761,28,4,1782347581.3208787,0.04015994071960449
39679,MVI_39771,45,6,1782347581.3603456,0.03946685791015625
39680,MVI_39771,5,4,1782347581.4007387,0.04039311408996582
39681,MVI_39771,47,2,1782347581.440959,0.04022026062011719
39682,MVI_39781,10,2,1782347581.481393,0.04043412208557129
39683,MVI_39761,30,0,1782347581.5207102,0.03931713104248047
39684,MVI_39771,32,2,1782347581.5605774,0.03986716270446777
39685,MVI_39761,35,2,1782347581.6008077,0.04023027420043945
39686,MVI_39781,2,0,1782347581.6409633,0.040155649185180664
39687,MVI_39771,35,5,1782347581.6810782,0.0401148796081543
39688,MVI_39761,43,1,1782347581.7208617,0.039783477783203125
39689,MVI_39771,18,6,1782347581.760681,0.03981924057006836
39690,MVI_39781,22,1,1782347581.8006184,0.039937496185302734
39691,MVI_39771,45,2,1782347581.8405442,0.03992581367492676
39692,MVI_39771,13,4,1782347581.8810072,0.04046297073364258
39693,MVI_39771,5,1,1782347581.920688,0.03968071937561035
39694,MVI_39771,21,5,1782347581.9604445,0.03975653648376465
39695,MVI_39771,19,5,1782347582.001068,0.04062366485595703
39696,MVI_39771,20,5,1782347582.0407977,0.03972959518432617
39697,MVI_39761,40,5,1782347582.0809212,0.04012346267700195
39698,MVI_39761,49,1,1782347582.1211538,0.04023265838623047
39699,MVI_39771,33,1,1782347582.1607938,0.039639949798583984
39700,MVI_39771,19,3,1782347582.2007377,0.03994393348693848
39701,MVI_39761,25,4,1782347582.2409801,0.04024243354797363
39702,MVI_39761,8,4,1782347582.280659,0.03967881202697754
39703,MVI_39761,20,2,1782347582.3207846,0.04012560844421387
39704,MVI_39771,31,0,1782347582.3607352,0.03995060920715332
39705,MVI_39771,6,2,1782347582.4009705,0.040235280990600586
39706,MVI_39771,8,2,1782347582.4408116,0.0398411750793457
39707,MVI_39771,9,4,1782347582.4810035,0.0401918888092041
39708,MVI_39771,48,4,1782347582.5208006,0.039797067642211914
39709,MVI_39771,17,3,1782347582.5609362,0.04013562202453613
39710,MVI_39771,31,6,1782347582.600765,0.03982877731323242
39711,MVI_39761,13,1,1782347582.6406763,0.03991127014160156
39712,MVI_39781,16,2,1782347582.680676,0.03999972343444824
39713,MVI_39771,44,1,1782347582.7207372,0.040061235427856445
39714,MVI_39781,29,0,1782347582.760947,0.04020977020263672
39715,MVI_39761,37,2,1782347582.8009436,0.03999662399291992
39716,MVI_39781,18,1,1782347582.8409107,0.03996706008911133
39717,MVI_39771,10,0,1782347582.8809466,0.04003596305847168
39718,MVI_39761,43,3,1782347582.9209514,0.040004730224609375
39719,MVI_39771,23,2,1782347582.9605017,0.0395503044128418
39720,MVI_39771,17,7,1782347583.000924,0.04042243957519531
39721,MVI_39771,18,7,1782347583.0407038,0.0397796630859375
39722,MVI_39761,47,4,1782347583.0806966,0.0399928092956543
39723,MVI_39761,50,3,1782347583.1210535,0.04035687446594238
39724,MVI_39771,35,4,1782347583.1606681,0.03961467742919922
39725,MVI_39771,39,2,1782347583.2007556,0.04008746147155762
39726,MVI_39781,26,2,1782347583.2410703,0.040314674377441406
39727,MVI_39761,5,0,1782347583.2811716,0.04010128974914551
39728,MVI_39781,31,0,1782347583.3206837,0.03951215744018555
39729,MVI_39761,4,2,1782347583.360783,0.040099382400512695
39730,MVI_39761,8,0,1782347583.4007423,0.03995919227600098
39731,MVI_39761,36,2,1782347583.4409463,0.04020404815673828
39732,MVI_39761,37,4,1782347583.4809854,0.0400390625
39733,MVI_39761,46,1,1782347583.5213785,0.04039311408996582
39734,MVI_39781,23,0,1782347583.561009,0.03963041305541992
39735,MVI_39761,32,2,1782347583.6007037,0.039694786071777344
39736,MVI_39771,14,2,1782347583.640812,0.04010820388793945
39737,MVI_39761,11,4,1782347583.6810043,0.040192365646362305
39738,MVI_39771,47,3,1782347583.7211654,0.0401611328125
39739,MVI_39761,38,3,1782347583.7608407,0.039675235748291016
39740,MVI_39781,27,0,1782347583.800556,0.03971529006958008
39741,MVI_39771,21,0,1782347583.8411195,0.04056358337402344
39742,MVI_39781,14,1,1782347583.8808196,0.03970003128051758
39743,MVI_39781,14,2,1782347583.9207482,0.03992867469787598
39744,MVI_39771,44,4,1782347583.9608002,0.040051937103271484
39745,MVI_39771,15,5,1782347584.0006864,0.0398862361907959
39746,MVI_39771,44,0,1782347584.0410066,0.04032015800476074
39747,MVI_39771,39,5,1782347584.0807877,0.03978109359741211
39748,MVI_39761,46,0,1782347584.120937,0.04014945030212402
39749,MVI_39771,10,3,1782347584.161108,0.040170907974243164
39750,MVI_39781,41,1,1782347584.2007573,0.039649248123168945
39751,MVI_39761,13,2,1782347584.2405958,0.039838552474975586
39752,MVI_39781,49,0,1782347584.28068,0.040084123611450195
39753,MVI_39771,22,3,1782347584.3209357,0.04025578498840332
39754,MVI_39761,7,0,1782347584.360491,0.03955531120300293
39755,MVI_39771,43,3,1782347584.4007986,0.04030752182006836
39756,MVI_39771,21,3,1782347584.4409482,0.040149688720703125
39757,MVI_39771,18,4,1782347584.4809425,0.039994239807128906
39758,MVI_39771,25,2,1782347584.5208395,0.03989696502685547
39759,MVI_39761,47,0,1782347584.5610218,0.04018235206604004
39760,MVI_39771,27,1,1782347584.600784,0.039762258529663086
39761,MVI_39761,6,2,1782347584.6407514,0.03996729850769043
39762,MVI_39771,28,6,1782347584.6810043,0.0402529239654541
39763,MVI_39771,19,4,1782347584.7205515,0.03954720497131348
39764,MVI_39771,23,1,1782347584.7610974,0.04054594039916992
39765,MVI_39761,7,4,1782347584.8005667,0.039469242095947266
39766,MVI_39781,26,1,1782347584.8412368,0.040670156478881836
39767,MVI_39771,17,5,1782347584.8808253,0.03958845138549805
39768,MVI_39771,37,4,1782347584.920886,0.04006075859069824
39769,MVI_39771,48,3,1782347584.9617584,0.04087233543395996
39770,MVI_39771,46,6,1782347585.0010948,0.039336442947387695
39771,MVI_39771,39,1,1782347585.0409951,0.03990030288696289
39772,MVI_39761,39,0,1782347585.0813322,0.04033708572387695
39773,MVI_39761,11,0,1782347585.120685,0.0393528938293457
39774,MVI_39781,40,1,1782347585.1610622,0.040377140045166016
39775,MVI_39761,3,5,1782347585.2006805,0.03961825370788574
39776,MVI_39771,48,5,1782347585.2406158,0.03993535041809082
39777,MVI_39771,31,3,1782347585.2807865,0.04017066955566406
39778,MVI_39781,5,0,1782347585.3208253,0.0400388240814209
39779,MVI_39771,40,3,1782347585.3606176,0.03979229927062988
39780,MVI_39771,6,4,1782347585.4009447,0.04032707214355469
39781,MVI_39761,27,3,1782347585.441016,0.04007124900817871
39782,MVI_39761,5,3,1782347585.480957,0.03994107246398926
39783,MVI_39771,6,5,1782347585.5210288,0.040071725845336914
39784,MVI_39771,14,5,1782347585.560792,0.03976321220397949
39785,MVI_39761,21,2,1782347585.6007943,0.04000234603881836
39786,MVI_39761,10,2,1782347585.6408021,0.040007829666137695
39787,MVI_39761,26,0,1782347585.6809926,0.04019045829772949
39788,MVI_39771,25,6,1782347585.7208686,0.03987598419189453
39789,MVI_39771,13,0,1782347585.760983,0.040114402770996094
39790,MVI_39771,3,3,1782347585.8010104,0.04002737998962402
39791,MVI_39771,20,2,1782347585.8406425,0.03963208198547363
39792,MVI_39771,1,0,1782347585.88068,0.04003763198852539
39793,MVI_39771,12,2,1782347585.9209626,0.040282487869262695
39794,MVI_39781,18,0,1782347585.9608603,0.03989768028259277
39795,MVI_39781,35,0,1782347586.0008132,0.039952993392944336
39796,MVI_39761,2,1,1782347586.040819,0.04000568389892578
39797,MVI_39761,12,1,1782347586.0810173,0.040198326110839844
39798,MVI_39761,17,3,1782347586.1206198,0.03960251808166504
39799,MVI_39761,22,4,1782347586.1607099,0.040090084075927734
39800,MVI_39771,50,4,1782347586.2011037,0.040393829345703125
39801,MVI_39771,29,3,1782347586.2408347,0.03973102569580078
39802,MVI_39761,24,3,1782347586.2807987,0.03996396064758301
39803,MVI_39771,6,0,1782347586.321352,0.04055333137512207
39804,MVI_39771,23,6,1782347586.3610573,0.03970527648925781
39805,MVI_39761,6,0,1782347586.4009118,0.03985452651977539
39806,MVI_39781,20,0,1782347586.4406471,0.03973531723022461
39807,MVI_39761,23,0,1782347586.481402,0.04075479507446289
39808,MVI_39771,26,2,1782347586.52076,0.03935813903808594
39809,MVI_39761,3,2,1782347586.5609477,0.04018759727478027
39810,MVI_39761,8,2,1782347586.601126,0.04017829895019531
39811,MVI_39771,19,0,1782347586.6416512,0.040525197982788086
39812,MVI_39761,23,2,1782347586.6807377,0.03908658027648926
39813,MVI_39761,17,1,1782347586.7211921,0.04045438766479492
39814,MVI_39771,17,6,1782347586.7607422,0.039550065994262695
39815,MVI_39771,40,6,1782347586.8006845,0.039942264556884766
39816,MVI_39771,48,2,1782347586.8409963,0.04031181335449219
39817,MVI_39771,29,0,1782347586.8813097,0.0403134822845459
39818,MVI_39761,45,3,1782347586.9204037,0.039093971252441406
39819,MVI_39771,30,2,1782347586.9608746,0.04047083854675293
39820,MVI_39771,20,1,1782347587.0003672,0.03949260711669922
39821,MVI_39771,16,2,1782347587.0410056,0.04063844680786133
39822,MVI_39761,21,3,1782347587.0805514,0.03954577445983887
39823,MVI_39761,2,3,1782347587.1213458,0.04079437255859375
39824,MVI_39771,9,3,1782347587.1609933,0.039647579193115234
39825,MVI_39771,5,0,1782347587.2006235,0.03963017463684082
39826,MVI_39781,30,1,1782347587.2407513,0.04012775421142578
39827,MVI_39771,11,3,1782347587.2810156,0.04026436805725098
39828,MVI_39771,4,3,1782347587.320994,0.0399782657623291
39829,MVI_39771,7,1,1782347587.3608158,0.03982186317443848
39830,MVI_39771,40,0,1782347587.4007463,0.03993058204650879
39831,MVI_39781,12,1,1782347587.4409513,0.04020500183105469
39832,MVI_39761,6,4,1782347587.4809694,0.04001808166503906
39833,MVI_39771,14,4,1782347587.5207362,0.039766788482666016
39834,MVI_39781,36,1,1782347587.5610156,0.040279388427734375
39835,MVI_39761,24,0,1782347587.6010191,0.04000353813171387
39836,MVI_39781,13,2,1782347587.6409829,0.039963722229003906
39837,MVI_39771,19,7,1782347587.6810083,0.04002547264099121
39838,MVI_39771,35,6,1782347587.7207885,0.0397801399230957
39839,MVI_39771,16,5,1782347587.7608123,0.0400238037109375
39840,MVI_39761,28,3,1782347587.801069,0.04025673866271973
39841,MVI_39781,20,2,1782347587.8405635,0.03949451446533203
39842,MVI_39761,27,0,1782347587.8806992,0.04013562202453613
39843,MVI_39771,47,1,1782347587.920856,0.04015684127807617
39844,MVI_39771,50,1,1782347587.9607682,0.03991222381591797
39845,MVI_39771,9,2,1782347588.0007274,0.03995919227600098
39846,MVI_39781,15,0,1782347588.0409098,0.04018235206604004
39847,MVI_39781,37,1,1782347588.0807219,0.03981208801269531
39848,MVI_39771,37,2,1782347588.120969,0.040247201919555664
39849,MVI_39761,47,5,1782347588.1613035,0.040334463119506836
39850,MVI_39771,13,7,1782347588.200937,0.03963351249694824
39851,MVI_39761,33,1,1782347588.241024,0.040086984634399414
39852,MVI_39781,38,1,1782347588.2805746,0.0395505428314209
39853,MVI_39781,24,1,1782347588.3208427,0.0402681827545166
39854,MVI_39761,35,3,1782347588.3612344,0.04039168357849121
39855,MVI_39771,25,4,1782347588.4008522,0.03961777687072754
39856,MVI_39761,47,3,1782347588.4407048,0.03985261917114258
39857,MVI_39771,26,5,1782347588.4810138,0.04030895233154297
39858,MVI_39771,43,6,1782347588.5208795,0.039865732192993164
39859,MVI_39771,34,5,1782347588.5613158,0.0404362678527832
39860,MVI_39771,10,1,1782347588.6015425,0.04022669792175293
39861,MVI_39771,20,6,1782347588.6408372,0.03929471969604492
39862,MVI_39771,29,6,1782347588.6808455,0.0400083065032959
39863,MVI_39771,3,4,1782347588.72081,0.03996443748474121
39864,MVI_39761,50,2,1782347588.761042,0.040232181549072266
39865,MVI_39771,41,5,1782347588.80085,0.039807796478271484
39866,MVI_39771,38,0,1782347588.8409746,0.04012465476989746
39867,MVI_39771,42,4,1782347588.881296,0.04032135009765625
39868,MVI_39761,2,4,1782347588.9207926,0.039496660232543945
39869,MVI_39781,32,0,1782347588.960998,0.04020547866821289
39870,MVI_39771,3,0,1782347589.0008664,0.03986835479736328
39871,MVI_39761,34,4,1782347589.041049,0.04018259048461914
39872,MVI_39771,26,3,1782347589.080595,0.03954601287841797
39873,MVI_39781,8,0,1782347589.120992,0.040396928787231445
39874,MVI_39771,35,1,1782347589.1613324,0.040340423583984375
39875,MVI_39771,22,5,1782347589.2006648,0.03933238983154297
39876,MVI_39761,21,0,1782347589.241149,0.04048418998718262
39877,MVI_39771,41,4,1782347589.2810547,0.03990578651428223
39878,MVI_39771,9,5,1782347589.321214,0.04015922546386719
39879,MVI_39771,32,1,1782347589.3611748,0.03996086120605469
39880,MVI_39761,31,1,1782347589.4008148,0.039639949798583984
39881,MVI_39771,30,1,1782347589.44082,0.04000520706176758
39882,MVI_39771,50,5,1782347589.4810233,0.04020333290100098
39883,MVI_39781,15,2,1782347589.520703,0.039679765701293945
39884,MVI_39771,1,5,1782347589.5611105,0.040407419204711914
39885,MVI_39761,4,5,1782347589.6012158,0.040105342864990234
39886,MVI_39781,23,1,1782347589.6408408,0.039624929428100586
39887,MVI_39761,19,0,1782347589.6810064,0.04016566276550293
39888,MVI_39761,49,6,1782347589.720897,0.03989052772521973
39889,MVI_39761,5,4,1782347589.7606142,0.03971719741821289
39890,MVI_39771,13,1,1782347589.8009887,0.0403745174407959
39891,MVI_39771,50,3,1782347589.8407812,0.039792537689208984
39892,MVI_39771,15,3,1782347589.881468,0.040686845779418945
39893,MVI_39761,50,1,1782347589.9208121,0.039344072341918945
39894,MVI_39771,1,3,1782347589.9610457,0.040233612060546875
39895,MVI_39771,45,4,1782347590.0006387,0.03959298133850098
39896,MVI_39781,19,1,1782347590.0405545,0.03991580009460449
39897,MVI_39771,20,7,1782347590.080945,0.0403904914855957
39898,MVI_39771,21,6,1782347590.1208875,0.03994250297546387
39899,MVI_39761,4,1,1782347590.1609519,0.040064334869384766
39900,MVI_39781,22,0,1782347590.200691,0.039739131927490234
39901,MVI_39781,1,2,1782347590.2414386,0.040747642517089844
39902,MVI_39781,22,2,1782347590.2808099,0.03937125205993652
39903,MVI_39761,42,1,1782347590.321017,0.0402071475982666
39904,MVI_39761,32,3,1782347590.3610623,0.04004526138305664
39905,MVI_39771,5,2,1782347590.4009802,0.039917945861816406
39906,MVI_39771,14,3,1782347590.440582,0.039601802825927734
39907,MVI_39781,7,2,1782347590.4807367,0.04015469551086426
39908,MVI_39771,1,4,1782347590.5206168,0.03988003730773926
39909,MVI_39781,34,0,1782347590.560771,0.040154218673706055
39910,MVI_39761,50,6,1782347590.6008809,0.040109872817993164
39911,MVI_39761,43,2,1782347590.640771,0.03989005088806152
39912,MVI_39761,20,1,1782347590.6810362,0.04026532173156738
39913,MVI_39781,39,1,1782347590.720771,0.039734840393066406
39914,MVI_39771,45,1,1782347590.7608113,0.04004025459289551
39915,MVI_39761,35,4,1782347590.8015344,0.04072308540344238
39916,MVI_39761,46,6,1782347590.8410747,0.03954029083251953
39917,MVI_39761,15,1,1782347590.881021,0.03994631767272949
39918,MVI_39771,7,5,1782347590.9208894,0.03986835479736328
39919,MVI_39771,20,4,1782347590.9608023,0.03991293907165527
39920,MVI_39761,6,1,1782347591.0006738,0.0398714542388916
39921,MVI_39771,41,2,1782347591.0409899,0.040316104888916016
39922,MVI_39761,18,4,1782347591.0804348,0.039444923400878906
39923,MVI_39771,12,1,1782347591.1206062,0.04017138481140137
39924,MVI_39771,7,2,1782347591.160889,0.0402827262878418
39925,MVI_39761,15,4,1782347591.2006721,0.03978323936462402
39926,MVI_39761,25,1,1782347591.2407477,0.04007554054260254
39927,MVI_39771,17,1,1782347591.2811754,0.04042768478393555
39928,MVI_39781,11,1,1782347591.3210373,0.03986191749572754
39929,MVI_39771,37,5,1782347591.3606405,0.039603233337402344
39930,MVI_39761,49,2,1782347591.4009879,0.04034733772277832
39931,MVI_39761,3,0,1782347591.4408822,0.03989434242248535
39932,MVI_39761,41,4,1782347591.4810133,0.0401310920715332
39933,MVI_39761,9,5,1782347591.5207915,0.03977823257446289
39934,MVI_39771,18,0,1782347591.5605505,0.039758920669555664
39935,MVI_39771,37,0,1782347591.6007934,0.040242910385131836
39936,MVI_39771,4,1,1782347591.6406152,0.03982186317443848
39937,MVI_39781,9,1,1782347591.6809342,0.040318965911865234
39938,MVI_39771,33,3,1782347591.7207751,0.0398409366607666
39939,MVI_39771,44,3,1782347591.760995,0.040219783782958984
39940,MVI_39771,49,3,1782347591.8011065,0.040111541748046875
39941,MVI_39771,46,4,1782347591.8406942,0.03958773612976074
39942,MVI_39761,45,4,1782347591.880976,0.04028177261352539
39943,MVI_39771,36,1,1782347591.9214416,0.040465593338012695
39944,MVI_39771,40,4,1782347591.961427,0.03998541831970215
39945,MVI_39771,46,5,1782347592.000962,0.0395350456237793
39946,MVI_39771,40,1,1782347592.0414937,0.04053163528442383
39947,MVI_39771,36,3,1782347592.0806656,0.03917193412780762
39948,MVI_39781,11,0,1782347592.1212153,0.04054975509643555
39949,MVI_39761,26,2,1782347592.160643,0.039427757263183594
39950,MVI_39761,34,0,1782347592.2006397,0.03999662399291992
39951,MVI_39761,3,3,1782347592.240726,0.04008626937866211
39952,MVI_39781,15,1,1782347592.281173,0.04044699668884277
39953,MVI_39771,27,2,1782347592.3207026,0.03952956199645996
39954,MVI_39771,9,0,1782347592.360818,0.0401153564453125
39955,MVI_39771,24,4,1782347592.4010484,0.040230512619018555
39956,MVI_39771,20,3,1782347592.4406226,0.03957414627075195
39957,MVI_39781,28,1,1782347592.48065,0.04002737998962402
39958,MVI_39771,47,0,1782347592.520676,0.040025949478149414
39959,MVI_39781,4,0,1782347592.5610037,0.04032778739929199
39960,MVI_39771,23,0,1782347592.600788,0.03978443145751953
39961,MVI_39771,26,1,1782347592.6407413,0.03995323181152344
39962,MVI_39761,17,0,1782347592.68071,0.03996872901916504
39963,MVI_39771,44,2,1782347592.7209537,0.04024362564086914
39964,MVI_39781,47,0,1782347592.760546,0.03959226608276367
39965,MVI_39761,27,2,1782347592.8008428,0.04029679298400879
39966,MVI_39771,28,5,1782347592.8407,0.03985714912414551
39967,MVI_39771,16,3,1782347592.880936,0.04023599624633789
39968,MVI_39761,39,2,1782347592.9210227,0.04008674621582031
39969,MVI_39761,11,1,1782347592.9613695,0.04034686088562012
39970,MVI_39771,5,3,1782347593.0009887,0.03961920738220215
39971,MVI_39761,7,2,1782347593.0406814,0.03969264030456543
39972,MVI_39781,20,1,1782347593.0811253,0.04044389724731445
39973,MVI_39761,48,6,1782347593.120871,0.03974580764770508
39974,MVI_39771,9,1,1782347593.1606061,0.03973507881164551
39975,MVI_39771,11,4,1782347593.2004204,0.03981423377990723
39976,MVI_39771,49,2,1782347593.2406304,0.04021000862121582
39977,MVI_39761,35,1,1782347593.280975,0.0403447151184082
39978,MVI_39761,49,4,1782347593.3205779,0.03960275650024414
39979,MVI_39761,42,4,1782347593.3607945,0.040216684341430664
39980,MVI_39771,18,2,1782347593.400967,0.04017233848571777
39981,MVI_39761,12,5,1782347593.4409456,0.039978742599487305
39982,MVI_39771,40,2,1782347593.4811518,0.040206193923950195
39983,MVI_39761,11,2,1782347593.520619,0.03946709632873535
39984,MVI_39761,45,5,1782347593.5609953,0.04037642478942871
39985,MVI_39771,5,5,1782347593.6006124,0.039617061614990234
39986,MVI_39771,8,3,1782347593.6408882,0.04027581214904785
39987,MVI_39761,45,2,1782347593.6808958,0.040007591247558594
39988,MVI_39771,42,1,1782347593.7206967,0.03980088233947754
39989,MVI_39771,27,0,1782347593.7606559,0.03995919227600098
39990,MVI_39761,10,4,1782347593.8009493,0.04029345512390137
39991,MVI_39761,9,0,1782347593.8406575,0.03970813751220703
39992,MVI_39761,49,0,1782347593.8807342,0.04007673263549805
39993,MVI_39761,24,4,1782347593.920987,0.040252685546875
39994,MVI_39771,30,6,1782347593.9610817,0.040094852447509766
39995,MVI_39781,46,1,1782347594.0005062,0.03942441940307617
39996,MVI_39761,46,2,1782347594.040708,0.04020190238952637
39997,MVI_39761,18,1,1782347594.0807683,0.04006028175354004
39998,MVI_39771,34,4,1782347594.1210732,0.04030489921569824
39999,MVI_39761,25,2,1782347594.1609607,0.039887428283691406
