round,seq_num,folder,frame_num,crop_index,label,send_timestamp
0,45,MVI_20061,46,11,0,1782345522.809624
0,46,MVI_20051,5,5,2,1782345522.8500257
0,47,MVI_20061,42,0,0,1782345522.8895922
0,48,MVI_20052,31,8,0,1782345522.9295883
0,49,MVI_20051,45,2,0,1782345522.9699578
0,50,MVI_20011,32,4,0,1782345523.0096343
0,51,MVI_20051,45,3,0,1782345523.0496342
0,52,MVI_20035,9,7,0,1782345523.0894544
0,53,MVI_20061,41,13,1,1782345523.1294887
0,54,MVI_20061,6,6,0,1782345523.1696136
0,55,MVI_20052,38,6,0,1782345523.209601
0,56,MVI_20061,3,10,0,1782345523.249504
0,57,MVI_20052,34,15,2,1782345523.2896125
0,58,MVI_20035,17,4,1,1782345523.329648
0,59,MVI_20052,10,4,0,1782345523.3695605
0,60,MVI_20032,2,3,0,1782345523.4096358
0,61,MVI_20011,29,1,0,1782345523.4494753
0,62,MVI_20011,49,9,0,1782345523.4896083
0,63,MVI_20035,7,10,0,1782345523.5296342
0,64,MVI_20033,45,2,0,1782345523.5694983
0,65,MVI_20061,47,8,0,1782345523.6096067
0,66,MVI_20011,4,2,0,1782345523.649573
0,67,MVI_20061,28,11,0,1782345523.6895752
0,68,MVI_20035,5,10,0,1782345523.729562
0,69,MVI_20061,10,17,0,1782345523.7695444
0,70,MVI_20052,4,8,0,1782345523.8095894
0,71,MVI_20051,14,0,1,1782345523.8498204
0,72,MVI_20051,30,0,1,1782345523.889646
0,73,MVI_20011,27,0,0,1782345523.9296541
0,74,MVI_20052,26,12,0,1782345523.9694767
0,75,MVI_20035,33,5,0,1782345524.0095906
0,76,MVI_20052,26,7,0,1782345524.0495875
0,77,MVI_20061,2,3,0,1782345524.0899272
0,78,MVI_20035,2,8,0,1782345524.129833
0,79,MVI_20011,2,5,0,1782345524.1699731
0,80,MVI_20011,44,8,0,1782345524.2095888
0,81,MVI_20033,32,3,0,1782345524.2495954
0,82,MVI_20032,19,3,0,1782345524.2898717
0,83,MVI_20061,33,17,0,1782345524.3295949
0,84,MVI_20061,24,5,0,1782345524.3695664
0,85,MVI_20035,43,9,0,1782345524.4098024
0,86,MVI_20061,46,10,0,1782345524.4497943
0,87,MVI_20034,31,3,0,1782345524.4897346
0,88,MVI_20052,32,1,0,1782345524.5296133
0,89,MVI_20035,39,4,0,1782345524.5698361
0,90,MVI_20061,50,0,0,1782345524.6099217
0,91,MVI_20051,35,3,0,1782345524.6495886
0,92,MVI_20052,6,10,0,1782345524.6899142
0,93,MVI_20034,19,0,0,1782345524.7297797
0,94,MVI_20052,19,4,0,1782345524.769792
0,95,MVI_20052,47,0,0,1782345524.8098094
0,96,MVI_20061,28,16,0,1782345524.8498569
0,97,MVI_20035,20,0,0,1782345524.8897114
0,98,MVI_20052,9,6,0,1782345524.9297185
0,99,MVI_20052,43,5,0,1782345524.9698055
0,100,MVI_20035,15,5,0,1782345525.0097632
0,101,MVI_20061,14,0,0,1782345525.0497878
0,102,MVI_20061,33,14,0,1782345525.0896263
0,103,MVI_20052,42,8,0,1782345525.1295705
0,104,MVI_20061,31,19,2,1782345525.169585
0,105,MVI_20052,30,8,0,1782345525.209623
0,106,MVI_20052,47,14,1,1782345525.2496018
0,107,MVI_20034,12,1,0,1782345525.2897513
0,108,MVI_20011,22,5,0,1782345525.3295975
0,109,MVI_20035,7,8,0,1782345525.369442
0,110,MVI_20035,26,4,1,1782345525.4096062
0,111,MVI_20034,35,2,0,1782345525.4495862
0,112,MVI_20051,1,1,0,1782345525.489467
0,113,MVI_20052,7,4,0,1782345525.5294847
0,114,MVI_20061,44,11,0,1782345525.5695689
0,115,MVI_20052,37,8,0,1782345525.6095881
0,116,MVI_20052,4,10,0,1782345525.6496003
0,117,MVI_20033,4,0,0,1782345525.6895857
0,118,MVI_20051,50,0,0,1782345525.729489
0,119,MVI_20052,13,13,2,1782345525.7695384
0,120,MVI_20061,23,4,1,1782345525.8096423
0,121,MVI_20035,30,3,0,1782345525.8494658
0,122,MVI_20061,23,0,0,1782345525.8895516
0,123,MVI_20035,36,9,0,1782345525.929668
0,124,MVI_20011,28,3,0,1782345525.9696481
0,125,MVI_20011,4,3,0,1782345526.0095744
0,126,MVI_20051,41,4,0,1782345526.0496125
0,127,MVI_20052,22,12,0,1782345526.089513
0,128,MVI_20051,41,0,1,1782345526.1296108
0,129,MVI_20011,25,1,0,1782345526.1698022
0,130,MVI_20033,28,0,0,1782345526.2097983
0,131,MVI_20052,48,10,0,1782345526.2495677
0,132,MVI_20052,4,1,0,1782345526.289617
0,133,MVI_20061,16,8,0,1782345526.3298516
0,134,MVI_20061,19,12,0,1782345526.3694763
0,135,MVI_20051,34,4,0,1782345526.40958
0,136,MVI_20061,49,3,0,1782345526.44978
0,137,MVI_20011,34,2,0,1782345526.489762
0,138,MVI_20061,27,12,0,1782345526.5296183
0,139,MVI_20061,46,3,0,1782345526.5697958
0,140,MVI_20034,20,3,0,1782345526.6095839
0,141,MVI_20034,36,1,0,1782345526.649798
0,142,MVI_20051,6,3,0,1782345526.6897633
0,143,MVI_20035,14,6,0,1782345526.729617
0,144,MVI_20061,31,5,0,1782345526.7696137
0,145,MVI_20052,12,10,0,1782345526.8098066
0,146,MVI_20032,6,3,0,1782345526.8495808
0,147,MVI_20035,48,5,0,1782345526.8900366
0,148,MVI_20035,18,4,1,1782345526.9296079
0,149,MVI_20033,39,3,0,1782345526.9697742
0,150,MVI_20061,40,12,0,1782345527.0096195
0,151,MVI_20052,12,12,0,1782345527.0498314
0,152,MVI_20052,22,4,0,1782345527.0895028
0,153,MVI_20061,18,17,0,1782345527.1295948
0,154,MVI_20052,17,10,0,1782345527.1695652
0,155,MVI_20034,8,4,2,1782345527.2098927
0,156,MVI_20011,41,2,0,1782345527.2494726
0,157,MVI_20034,30,2,0,1782345527.2896369
0,158,MVI_20052,21,6,0,1782345527.3295107
0,159,MVI_20051,2,1,0,1782345527.369589
0,160,MVI_20051,10,1,0,1782345527.4097226
0,161,MVI_20033,38,2,0,1782345527.4498665
0,162,MVI_20051,20,5,0,1782345527.4897802
0,163,MVI_20032,6,1,0,1782345527.529581
0,164,MVI_20011,3,5,0,1782345527.5698109
0,165,MVI_20052,49,16,2,1782345527.6100261
0,166,MVI_20011,42,3,0,1782345527.6497834
0,167,MVI_20035,50,4,0,1782345527.6898084
0,168,MVI_20033,49,1,0,1782345527.7296305
0,169,MVI_20011,44,2,0,1782345527.769547
0,170,MVI_20061,40,2,1,1782345527.8096027
0,171,MVI_20035,29,6,0,1782345527.8496697
0,172,MVI_20061,11,9,0,1782345527.8897963
0,173,MVI_20052,33,9,0,1782345527.929743
0,174,MVI_20033,26,3,0,1782345527.9696717
0,175,MVI_20061,30,0,0,1782345528.0100904
0,176,MVI_20011,14,2,0,1782345528.0497196
0,177,MVI_20032,24,0,0,1782345528.0897229
0,178,MVI_20051,17,3,0,1782345528.1300273
0,179,MVI_20061,14,5,0,1782345528.1698284
0,180,MVI_20051,32,1,0,1782345528.2096627
0,181,MVI_20035,26,1,0,1782345528.249664
0,182,MVI_20035,45,7,0,1782345528.2896116
0,183,MVI_20032,44,3,0,1782345528.3294616
0,184,MVI_20061,26,13,1,1782345528.3696127
0,185,MVI_20032,33,0,0,1782345528.4095547
0,186,MVI_20011,4,6,0,1782345528.449573
0,187,MVI_20061,30,11,0,1782345528.48986
0,188,MVI_20061,37,1,0,1782345528.5296535
0,189,MVI_20061,5,5,0,1782345528.5697584
0,190,MVI_20061,47,5,0,1782345528.6095974
0,191,MVI_20061,30,7,0,1782345528.6495667
0,192,MVI_20035,14,2,0,1782345528.6900115
0,193,MVI_20035,15,3,0,1782345528.7297144
0,194,MVI_20051,50,1,0,1782345528.769637
0,195,MVI_20035,9,3,0,1782345528.8099802
0,196,MVI_20033,31,1,0,1782345528.8497787
0,197,MVI_20033,5,0,0,1782345528.8900876
0,198,MVI_20061,39,10,0,1782345528.9297419
0,199,MVI_20061,7,10,0,1782345528.9698162
0,200,MVI_20061,34,3,0,1782345529.00961
0,201,MVI_20051,16,4,0,1782345529.0498548
0,202,MVI_20061,27,1,0,1782345529.0900483
0,203,MVI_20051,13,4,0,1782345529.1296291
0,204,MVI_20032,9,1,0,1782345529.169767
0,205,MVI_20052,22,11,0,1782345529.20962
0,206,MVI_20052,28,7,0,1782345529.2495942
0,207,MVI_20051,26,0,1,1782345529.2896097
0,208,MVI_20052,11,9,0,1782345529.3296015
0,209,MVI_20052,21,2,0,1782345529.3696337
0,210,MVI_20061,35,9,0,1782345529.4097672
0,211,MVI_20032,12,2,0,1782345529.4497538
0,212,MVI_20061,28,10,0,1782345529.4898686
0,213,MVI_20033,46,3,0,1782345529.529585
0,214,MVI_20051,38,1,0,1782345529.569838
0,215,MVI_20061,1,4,1,1782345529.6096303
0,216,MVI_20011,50,7,0,1782345529.6495056
0,217,MVI_20035,22,1,0,1782345529.689595
0,218,MVI_20034,22,4,0,1782345529.7295964
0,219,MVI_20052,41,1,0,1782345529.7697563
0,220,MVI_20052,17,2,0,1782345529.8095987
0,221,MVI_20051,26,5,0,1782345529.8494647
0,222,MVI_20032,1,0,0,1782345529.88992
0,223,MVI_20035,43,4,0,1782345529.9298086
0,224,MVI_20035,4,4,0,1782345529.9697862
0,225,MVI_20051,21,1,0,1782345530.0098722
0,226,MVI_20061,5,8,0,1782345530.0497327
0,227,MVI_20052,40,4,0,1782345530.0895755
0,228,MVI_20032,43,1,0,1782345530.1295872
0,229,MVI_20034,16,4,2,1782345530.1698637
0,230,MVI_20052,11,1,0,1782345530.209594
0,231,MVI_20061,16,4,1,1782345530.249803
0,232,MVI_20061,13,5,0,1782345530.289586
0,233,MVI_20035,50,7,0,1782345530.3297145
0,234,MVI_20052,30,5,0,1782345530.36952
0,235,MVI_20051,22,3,0,1782345530.4098947
0,236,MVI_20061,18,12,0,1782345530.4499364
0,237,MVI_20061,45,15,0,1782345530.4898305
0,238,MVI_20011,39,1,0,1782345530.5296
0,239,MVI_20011,48,5,0,1782345530.5696168
0,240,MVI_20035,5,7,0,1782345530.6097186
0,241,MVI_20051,45,4,0,1782345530.6498432
0,242,MVI_20033,37,3,0,1782345530.6895344
0,243,MVI_20061,32,14,0,1782345530.7296119
0,244,MVI_20061,30,18,0,1782345530.7698274
0,245,MVI_20052,34,5,0,1782345530.8097694
0,246,MVI_20011,15,1,0,1782345530.8497589
0,247,MVI_20052,3,9,0,1782345530.8895698
0,248,MVI_20061,41,9,0,1782345530.9294844
0,249,MVI_20051,4,3,0,1782345530.9695027
0,250,MVI_20052,39,4,0,1782345531.0094893
0,251,MVI_20011,41,5,0,1782345531.0495052
0,252,MVI_20052,19,11,0,1782345531.0894725
0,253,MVI_20034,32,0,0,1782345531.1295016
0,254,MVI_20061,30,1,0,1782345531.1695044
0,255,MVI_20033,24,4,1,1782345531.2094815
0,256,MVI_20034,46,2,0,1782345531.249483
0,257,MVI_20035,6,11,0,1782345531.289449
0,258,MVI_20061,21,9,0,1782345531.3294675
0,259,MVI_20035,9,2,0,1782345531.36941
0,260,MVI_20061,1,0,0,1782345531.4094946
0,261,MVI_20035,30,9,0,1782345531.4495003
0,262,MVI_20051,46,5,2,1782345531.4895048
0,263,MVI_20035,35,9,0,1782345531.5294983
0,264,MVI_20035,6,8,0,1782345531.5695133
0,265,MVI_20011,26,5,0,1782345531.609497
0,266,MVI_20061,12,6,0,1782345531.649502
0,267,MVI_20032,26,1,0,1782345531.6894944
0,268,MVI_20051,27,4,0,1782345531.729484
0,269,MVI_20011,49,0,0,1782345531.7695043
0,270,MVI_20061,27,10,0,1782345531.8094778
0,271,MVI_20011,45,5,0,1782345531.8494594
0,272,MVI_20061,10,13,1,1782345531.8894367
0,273,MVI_20033,28,1,0,1782345531.9294095
0,274,MVI_20052,45,10,0,1782345531.969465
0,275,MVI_20052,5,6,0,1782345532.0094957
0,276,MVI_20061,22,3,0,1782345532.049501
0,277,MVI_20011,39,9,0,1782345532.0894964
0,278,MVI_20052,26,15,2,1782345532.129484
0,279,MVI_20061,21,11,0,1782345532.169414
0,280,MVI_20052,12,9,0,1782345532.2094514
0,281,MVI_20061,41,3,0,1782345532.249523
0,282,MVI_20052,47,12,0,1782345532.289501
0,283,MVI_20011,17,5,0,1782345532.329511
0,284,MVI_20032,4,0,0,1782345532.3695111
0,285,MVI_20034,25,1,0,1782345532.4094992
0,286,MVI_20035,19,5,0,1782345532.449498
0,287,MVI_20052,42,12,0,1782345532.4894974
0,288,MVI_20011,40,6,0,1782345532.529506
0,289,MVI_20052,49,3,0,1782345532.5695007
0,290,MVI_20035,44,4,0,1782345532.6094565
0,291,MVI_20052,13,8,0,1782345532.6494513
0,292,MVI_20052,43,6,0,1782345532.689497
0,293,MVI_20061,29,5,0,1782345532.7295074
0,294,MVI_20011,7,1,0,1782345532.7694886
0,295,MVI_20032,22,3,0,1782345532.809514
0,296,MVI_20052,20,9,0,1782345532.849505
0,297,MVI_20033,42,3,0,1782345532.8895018
0,298,MVI_20011,14,0,0,1782345532.9294903
0,299,MVI_20011,19,0,0,1782345532.9694927
0,300,MVI_20011,1,5,0,1782345533.0094576
0,301,MVI_20035,5,12,0,1782345533.0494466
0,302,MVI_20061,39,3,0,1782345533.0894575
0,303,MVI_20061,5,9,0,1782345533.1294951
0,304,MVI_20052,43,2,0,1782345533.1694748
0,305,MVI_20061,1,1,0,1782345533.2094982
0,306,MVI_20061,34,0,0,1782345533.2495053
0,307,MVI_20011,11,2,0,1782345533.2894983
0,308,MVI_20061,2,8,0,1782345533.3294992
0,309,MVI_20035,30,0,0,1782345533.3695304
0,310,MVI_20052,30,6,0,1782345533.4094732
0,311,MVI_20061,32,19,2,1782345533.4495003
0,312,MVI_20035,29,9,0,1782345533.4894772
0,313,MVI_20061,44,4,1,1782345533.529748
0,314,MVI_20061,40,13,1,1782345533.5700386
0,315,MVI_20052,32,14,1,1782345533.6104727
0,316,MVI_20035,45,4,0,1782345533.6497872
0,317,MVI_20061,4,12,0,1782345533.6901343
0,318,MVI_20051,48,4,0,1782345533.729565
0,319,MVI_20061,38,4,1,1782345533.7698302
0,320,MVI_20051,38,0,1,1782345533.8097482
0,321,MVI_20035,6,5,1,1782345533.8496015
0,322,MVI_20052,41,9,0,1782345533.889576
0,323,MVI_20061,10,1,0,1782345533.9298306
0,324,MVI_20051,43,5,0,1782345533.9697928
0,325,MVI_20052,4,12,0,1782345534.0096674
0,326,MVI_20035,3,3,0,1782345534.0497262
0,327,MVI_20061,42,17,0,1782345534.08964
0,328,MVI_20052,49,9,0,1782345534.1297956
0,329,MVI_20061,31,3,0,1782345534.1702735
0,330,MVI_20061,22,10,0,1782345534.2097864
0,331,MVI_20061,29,12,0,1782345534.249892
0,332,MVI_20052,23,14,2,1782345534.2902918
0,333,MVI_20032,33,2,0,1782345534.3297486
0,334,MVI_20032,48,1,0,1782345534.3694866
0,335,MVI_20061,36,15,0,1782345534.4097912
0,336,MVI_20035,38,7,0,1782345534.449609
0,337,MVI_20052,42,11,0,1782345534.489756
0,338,MVI_20032,25,0,0,1782345534.5297534
0,339,MVI_20061,36,4,1,1782345534.5697508
0,340,MVI_20052,7,2,0,1782345534.6095932
0,341,MVI_20052,7,0,0,1782345534.6497598
0,342,MVI_20052,42,0,0,1782345534.689878
0,343,MVI_20033,33,1,0,1782345534.7297254
0,344,MVI_20033,15,2,0,1782345534.7696736
0,345,MVI_20051,24,4,0,1782345534.8095703
0,346,MVI_20034,15,4,2,1782345534.8495743
0,347,MVI_20051,28,3,0,1782345534.8895864
0,348,MVI_20061,39,11,0,1782345534.9297392
0,349,MVI_20052,10,13,2,1782345534.9697392
0,350,MVI_20061,4,9,0,1782345535.00953
0,351,MVI_20035,5,5,1,1782345535.0495963
0,352,MVI_20061,28,15,0,1782345535.0895653
0,353,MVI_20052,25,9,0,1782345535.1296704
0,354,MVI_20034,43,1,0,1782345535.1696208
0,355,MVI_20011,30,6,0,1782345535.209592
0,356,MVI_20032,33,1,0,1782345535.2497253
0,357,MVI_20033,19,1,0,1782345535.289646
0,358,MVI_20035,20,1,0,1782345535.3297403
0,359,MVI_20061,19,13,1,1782345535.3695023
0,360,MVI_20011,45,8,0,1782345535.410025
0,361,MVI_20011,30,4,0,1782345535.449851
0,362,MVI_20035,28,10,0,1782345535.4896743
0,363,MVI_20052,22,14,2,1782345535.5294955
0,364,MVI_20061,14,13,1,1782345535.5698137
0,365,MVI_20032,8,2,0,1782345535.6098113
0,366,MVI_20035,28,8,0,1782345535.6498072
0,367,MVI_20052,49,2,0,1782345535.6898181
0,368,MVI_20051,18,0,1,1782345535.7299712
0,369,MVI_20061,9,5,0,1782345535.7699323
0,370,MVI_20052,37,7,0,1782345535.8097847
0,371,MVI_20051,23,3,0,1782345535.8497734
0,372,MVI_20052,9,1,0,1782345535.8900757
0,373,MVI_20061,30,17,0,1782345535.9297764
0,374,MVI_20061,18,10,0,1782345535.9697428
0,375,MVI_20061,26,1,0,1782345536.0098011
0,376,MVI_20033,48,4,1,1782345536.0498405
0,377,MVI_20011,31,2,0,1782345536.089736
0,378,MVI_20061,47,11,0,1782345536.129615
0,379,MVI_20061,44,0,0,1782345536.1698596
0,380,MVI_20052,16,0,0,1782345536.2098105
0,381,MVI_20011,46,6,0,1782345536.2498758
0,382,MVI_20052,49,8,0,1782345536.2897654
0,383,MVI_20052,14,12,0,1782345536.3295953
0,384,MVI_20035,21,3,0,1782345536.3696032
0,385,MVI_20061,26,0,0,1782345536.4098186
0,386,MVI_20052,31,10,0,1782345536.4498024
0,387,MVI_20011,43,1,0,1782345536.4897425
0,388,MVI_20061,5,11,0,1782345536.5297847
0,389,MVI_20052,35,11,0,1782345536.5695922
0,390,MVI_20032,22,2,0,1782345536.6098409
0,391,MVI_20052,34,3,0,1782345536.6498163
0,392,MVI_20061,37,11,0,1782345536.689777
0,393,MVI_20051,48,1,0,1782345536.7297292
0,394,MVI_20061,19,7,0,1782345536.7697852
0,395,MVI_20061,36,0,0,1782345536.8096044
0,396,MVI_20032,43,3,0,1782345536.8497274
0,397,MVI_20061,18,8,0,1782345536.889584
0,398,MVI_20033,43,0,0,1782345536.9298077
0,399,MVI_20035,7,6,0,1782345536.9694917
1,400,MVI_20034,5,0,0,1782345542.1607897
1,401,MVI_20061,47,4,1,1782345542.2009857
1,402,MVI_20052,11,1,0,1782345542.240904
1,403,MVI_20052,27,15,2,1782345542.2810364
1,404,MVI_20052,36,14,1,1782345542.32097
1,405,MVI_20061,10,7,0,1782345542.36098
1,406,MVI_20061,31,8,0,1782345542.401094
1,407,MVI_20061,27,2,1,1782345542.4410222
1,408,MVI_20061,49,7,0,1782345542.4817429
1,409,MVI_20035,30,3,0,1782345542.5210254
1,410,MVI_20061,25,16,0,1782345542.5612674
1,411,MVI_20061,23,2,1,1782345542.601095
1,412,MVI_20035,7,6,0,1782345542.6410282
1,413,MVI_20052,28,1,0,1782345542.6812496
1,414,MVI_20032,3,3,0,1782345542.7210171
1,415,MVI_20052,13,0,0,1782345542.7614322
1,416,MVI_20061,9,3,0,1782345542.8010042
1,417,MVI_20052,48,14,1,1782345542.8410168
1,418,MVI_20011,39,9,0,1782345542.8811321
1,419,MVI_20061,9,11,0,1782345542.9209156
1,420,MVI_20051,24,4,0,1782345542.9609668
1,421,MVI_20011,41,9,0,1782345543.0010033
1,422,MVI_20052,48,12,0,1782345543.0414443
1,423,MVI_20035,22,6,0,1782345543.0809326
1,424,MVI_20011,37,7,0,1782345543.1210217
1,425,MVI_20052,17,5,0,1782345543.1610107
1,426,MVI_20052,9,6,0,1782345543.2008789
1,427,MVI_20011,36,3,0,1782345543.241018
1,428,MVI_20011,4,6,0,1782345543.2810154
1,429,MVI_20034,45,4,2,1782345543.3213174
1,430,MVI_20052,12,12,0,1782345543.3619726
1,431,MVI_20061,24,17,0,1782345543.401291
1,432,MVI_20061,11,12,0,1782345543.4411416
1,433,MVI_20032,26,3,0,1782345543.4815302
1,434,MVI_20033,33,4,1,1782345543.5212028
1,435,MVI_20035,12,6,0,1782345543.5613217
1,436,MVI_20052,9,4,0,1782345543.6014533
1,437,MVI_20051,47,2,0,1782345543.6410227
1,438,MVI_20061,19,11,0,1782345543.6818318
1,439,MVI_20051,46,5,2,1782345543.7214909
1,440,MVI_20032,7,2,0,1782345543.7614436
1,441,MVI_20035,3,9,0,1782345543.8016334
1,442,MVI_20061,3,16,0,1782345543.841311
1,443,MVI_20061,18,6,0,1782345543.8810027
1,444,MVI_20052,27,5,0,1782345543.921885
1,445,MVI_20035,13,4,0,1782345543.961506
1,446,MVI_20052,4,11,0,1782345544.0017312
1,447,MVI_20052,21,0,0,1782345544.0414467
1,448,MVI_20052,41,7,0,1782345544.0811617
1,449,MVI_20011,34,1,0,1782345544.1210928
1,450,MVI_20035,6,4,0,1782345544.1613207
1,451,MVI_20052,31,11,0,1782345544.2008736
1,452,MVI_20061,1,9,0,1782345544.2408962
1,453,MVI_20035,48,7,0,1782345544.2810104
1,454,MVI_20032,32,0,0,1782345544.3210986
1,455,MVI_20052,30,14,1,1782345544.3610265
1,456,MVI_20052,25,13,0,1782345544.4010086
1,457,MVI_20052,22,12,0,1782345544.4410217
1,458,MVI_20035,49,1,0,1782345544.481051
1,459,MVI_20052,24,13,0,1782345544.5209
1,460,MVI_20034,2,2,0,1782345544.561098
1,461,MVI_20032,29,2,0,1782345544.600908
1,462,MVI_20061,9,12,0,1782345544.6409404
1,463,MVI_20052,32,1,0,1782345544.6814718
1,464,MVI_20035,27,5,0,1782345544.7208984
1,465,MVI_20051,2,0,1,1782345544.7610233
1,466,MVI_20034,47,3,0,1782345544.8011484
1,467,MVI_20051,24,1,0,1782345544.8410304
1,468,MVI_20034,13,2,0,1782345544.8809927
1,469,MVI_20052,40,16,2,1782345544.9209008
1,470,MVI_20052,20,5,0,1782345544.961025
1,471,MVI_20033,18,1,0,1782345545.0010235
1,472,MVI_20032,15,1,0,1782345545.0410082
1,473,MVI_20051,17,3,0,1782345545.0810006
1,474,MVI_20061,25,2,1,1782345545.121
1,475,MVI_20032,41,3,0,1782345545.1610181
1,476,MVI_20061,2,14,0,1782345545.2010262
1,477,MVI_20035,18,6,0,1782345545.2410285
1,478,MVI_20035,10,7,0,1782345545.2810574
1,479,MVI_20035,47,9,0,1782345545.3210487
1,480,MVI_20035,49,3,1,1782345545.361184
1,481,MVI_20035,5,12,0,1782345545.4013278
1,482,MVI_20035,35,7,0,1782345545.4411292
1,483,MVI_20035,12,2,0,1782345545.4811454
1,484,MVI_20032,16,2,0,1782345545.521194
1,485,MVI_20061,30,14,0,1782345545.5610456
1,486,MVI_20061,42,2,1,1782345545.6018884
1,487,MVI_20051,44,2,0,1782345545.6413012
1,488,MVI_20052,25,9,0,1782345545.6813166
1,489,MVI_20033,41,4,1,1782345545.7214587
1,490,MVI_20034,8,0,0,1782345545.7612956
1,491,MVI_20051,25,1,0,1782345545.801603
1,492,MVI_20032,9,0,0,1782345545.8412826
1,493,MVI_20061,12,5,0,1782345545.88189
1,494,MVI_20052,32,11,0,1782345545.921335
1,495,MVI_20033,30,4,1,1782345545.9617443
1,496,MVI_20035,29,3,0,1782345546.0014024
1,497,MVI_20052,24,12,0,1782345546.0409045
1,498,MVI_20033,21,2,0,1782345546.0811157
1,499,MVI_20051,27,5,0,1782345546.1217756
1,500,MVI_20035,10,12,0,1782345546.1614091
1,501,MVI_20061,35,10,0,1782345546.2013383
1,502,MVI_20034,34,1,0,1782345546.2410245
1,503,MVI_20035,2,9,0,1782345546.2808967
1,504,MVI_20061,15,9,0,1782345546.3210351
1,505,MVI_20061,22,17,0,1782345546.3611474
1,506,MVI_20061,23,4,1,1782345546.401528
1,507,MVI_20051,50,6,2,1782345546.4415665
1,508,MVI_20033,39,0,0,1782345546.481292
1,509,MVI_20061,12,8,0,1782345546.521105
1,510,MVI_20061,9,0,0,1782345546.5610683
1,511,MVI_20033,9,0,0,1782345546.6012955
1,512,MVI_20035,15,0,0,1782345546.6410453
1,513,MVI_20034,43,2,0,1782345546.6810203
1,514,MVI_20061,2,8,0,1782345546.7216194
1,515,MVI_20034,2,4,2,1782345546.761428
1,516,MVI_20061,47,11,0,1782345546.8017857
1,517,MVI_20061,26,7,0,1782345546.8412979
1,518,MVI_20035,1,4,0,1782345546.8811018
1,519,MVI_20061,44,4,1,1782345546.9209726
1,520,MVI_20052,38,4,0,1782345546.9613316
1,521,MVI_20035,38,8,0,1782345547.00124
1,522,MVI_20035,1,11,0,1782345547.041319
1,523,MVI_20035,36,2,0,1782345547.0812347
1,524,MVI_20032,49,1,0,1782345547.121542
1,525,MVI_20034,37,0,0,1782345547.161294
1,526,MVI_20011,7,1,0,1782345547.2013543
1,527,MVI_20061,8,9,0,1782345547.241895
1,528,MVI_20051,34,1,0,1782345547.2810352
1,529,MVI_20011,23,4,0,1782345547.3211396
1,530,MVI_20052,45,14,1,1782345547.361385
1,531,MVI_20035,39,0,0,1782345547.4013364
1,532,MVI_20061,10,15,0,1782345547.4412956
1,533,MVI_20032,20,1,0,1782345547.481257
1,534,MVI_20061,28,16,0,1782345547.5210292
1,535,MVI_20035,2,4,0,1782345547.561251
1,536,MVI_20061,31,1,0,1782345547.6009965
1,537,MVI_20033,42,0,0,1782345547.641323
1,538,MVI_20061,28,6,0,1782345547.6811943
1,539,MVI_20052,43,9,0,1782345547.721133
1,540,MVI_20034,12,1,0,1782345547.7611158
